team,position,total_cap_spend,n_players,avg_cap_per_player,cap_pct
TEN,TE,10535746.0,6,1755957.6666666667,3.7735479942693413
TEN,WR,46172282.0,13,3551714.0,16.537350286532952
WAS,C,948394.0,1,948394.0,0.339682664756447
WAS,CB,14952687.0,9,1661409.6666666667,5.355546919770774
WAS,EDGE,44694375.0,11,4063125.0,16.008013968481375
WAS,IDL,54847936.0,8,6855992.0,19.644676217765042
WAS,K,2585833.0,2,1292916.5,0.9261579512893983
WAS,LB,30818136.0,8,3852267.0,11.038014326647565
WAS,LS,1508334.0,1,1508334.0,0.5402342406876791
WAS,OG,27839666.0,6,4639944.333333333,9.971227077363896
WAS,OT,22011385.0,6,3668564.1666666665,7.88373388252149
WAS,P,1487500.0,1,1487500.0,0.5327722063037249
WAS,QB,19565705.0,4,4891426.25,7.007773997134671
WAS,RB,7409011.0,6,1234835.1666666667,2.65365723495702
WAS,S,24390196.0,9,2710021.777777778,8.735743553008597
WAS,TE,16212925.0,6,2702154.1666666665,5.806921561604585
WAS,WR,33137570.0,13,2549043.846153846,11.868757163323783
